CODE_GAME;CODE_EVENT;CODE_PLAYER;VALUE
180;7;339;9;
180;8;339;3;
180;9;339;9;
180;10;339;9;
180;11;339;7;
180;1;341;1;
180;2;341;5;
180;3;341;7;
180;4;341;7;
180;5;341;6;
180;6;341;1;
180;7;341;7;
180;8;341;9;
180;9;341;8;
180;10;341;6;
180;11;341;2;
180;1;343;3;
180;2;343;5;
180;3;343;8;
180;4;343;7;
180;5;343;8;
180;6;343;4;
180;7;343;4;
180;8;343;3;
180;9;343;7;
180;10;343;8;
180;11;343;4;
180;1;344;9;
180;2;344;7;
180;3;344;1;
180;4;344;4;
180;5;344;8;
180;6;344;4;
180;7;344;4;
180;8;344;8;
180;9;344;5;
180;10;344;4;
180;11;344;4;
180;1;346;8;
180;2;346;5;
180;3;346;9;
180;4;346;3;
180;5;346;5;
180;6;346;5;
180;7;346;1;
180;8;346;4;
180;9;346;4;
180;10;346;5;
180;11;346;8;
180;1;347;8;
180;2;347;8;
180;3;347;1;
180;4;347;2;
180;5;347;3;
180;6;347;2;
180;7;347;4;
180;8;347;8;
180;9;347;8;
180;10;347;2;
180;11;347;1;
180;1;349;5;
180;2;349;3;
180;3;349;6;
180;4;349;7;
180;5;349;8;
180;6;349;2;
180;7;349;2;
180;8;349;4;
180;9;349;5;
180;10;349;7;
180;11;349;2;
180;1;350;2;
180;2;350;6;
180;3;350;6;
180;4;350;8;
180;5;350;5;
180;6;350;1;
180;7;350;4;
180;8;350;1;
180;9;350;8;
180;10;350;9;
180;11;350;4;
180;1;355;8;
180;2;355;4;
180;3;355;9;
180;4;355;7;
180;5;355;1;
180;6;355;8;
180;7;355;1;
180;8;355;9;
180;9;355;1;
180;10;355;8;
180;11;355;8;
180;1;356;8;
180;2;356;5;
180;3;356;6;
180;4;356;8;
180;5;356;7;
180;6;356;1;
180;7;356;7;
180;8;356;4;
180;9;356;3;
180;10;356;2;
180;11;356;5;
180;1;358;5;
180;2;358;3;
180;3;358;2;
180;4;358;9;
180;5;358;2;
180;6;358;8;
180;7;358;3;
180;8;358;9;
180;9;358;4;
180;10;358;1;
180;11;358;8;
180;1;359;9;
180;2;359;1;
180;3;359;2;
180;4;359;9;
180;5;359;1;
180;6;359;3;
180;7;359;5;
180;8;359;1;
180;9;359;3;
180;10;359;1;
180;11;359;7;
180;1;360;8;
180;2;360;9;
180;3;360;9;
180;4;360;5;
180;5;360;5;
180;6;360;1;
180;7;360;4;
180;8;360;2;
180;9;360;2;
180;10;360;6;
180;11;360;9;
180;1;368;2;
180;2;368;8;
180;3;368;4;
180;4;368;2;
180;5;368;8;
180;6;368;7;
180;7;368;4;
180;8;368;8;
180;9;368;3;
180;10;368;9;
180;11;368;6;
180;1;377;3;
180;2;377;7;
180;3;377;1;
180;4;377;5;
180;5;377;4;
180;6;377;6;
180;7;377;8;
180;8;377;5;
180;9;377;9;
180;10;377;7;
180;11;377;8;
180;1;379;5;
180;2;379;9;
180;3;379;2;
180;4;379;4;
180;5;379;5;
180;6;379;1;
180;7;379;1;
180;8;379;5;
180;9;379;9;
180;10;379;7;
180;11;379;7;
181;1;104;1;
181;2;104;3;
181;3;104;1;
181;4;104;9;
181;5;104;6;
181;6;104;8;
181;7;104;4;
181;8;104;6;
181;9;104;2;
181;10;104;6;
181;11;104;6;
181;1;105;5;
181;2;105;5;
181;3;105;1;
181;4;105;8;
181;5;105;7;
181;6;105;6;
181;7;105;5;
181;8;105;7;
181;9;105;4;
181;10;105;1;
181;11;105;2;
181;1;107;9;
181;2;107;1;
181;3;107;3;
181;4;107;6;
181;5;107;6;
181;6;107;8;
181;7;107;2;
181;8;107;7;
181;9;107;5;
181;10;107;5;
181;11;107;2;
181;1;110;7;
181;2;110;6;
181;3;110;4;
181;4;110;2;
181;5;110;4;
181;6;110;3;
181;7;110;9;
181;8;110;5;
181;9;110;1;
181;10;110;3;
181;11;110;7;
181;1;157;4;
181;2;157;7;
181;3;157;9;
181;4;157;2;
181;5;157;1;
181;6;157;8;
181;7;157;1;
181;8;157;6;
181;9;157;4;
181;10;157;6;
181;11;157;1;
181;1;159;9;
181;2;159;7;
181;3;159;6;
181;4;159;9;
181;5;159;3;
181;6;159;6;
181;7;159;5;
181;8;159;6;
181;9;159;1;
181;10;159;4;
181;11;159;6;
181;1;163;1;
181;2;163;4;
181;3;163;5;
181;4;163;4;
181;5;163;2;
181;6;163;5;
181;7;163;5;
181;8;163;9;
181;9;163;1;
181;10;163;4;
181;11;163;1;
181;1;165;7;
181;2;165;2;
181;3;165;5;
181;4;165;7;
181;5;165;8;
181;6;165;2;
181;7;165;9;
181;8;165;5;
181;9;165;3;
181;10;165;8;
181;11;165;3;
181;1;167;6;
181;2;167;2;
181;3;167;3;
181;4;167;7;
181;5;167;5;
181;6;167;7;
181;7;167;7;
181;8;167;6;
181;9;167;8;
181;10;167;4;
181;11;167;3;
181;1;170;1;
181;2;170;2;
181;3;170;4;
181;4;170;1;
181;5;170;8;
181;6;170;3;
181;7;170;5;
181;8;170;9;
181;9;170;7;
181;10;170;1;
181;11;170;4;
181;1;173;8;
181;2;173;3;
181;3;173;5;
181;4;173;2;
181;5;173;9;
181;6;173;8;
181;7;173;6;
181;8;173;5;
181;9;173;3;
181;10;173;9;
181;11;173;9;
181;1;175;3;
181;2;175;3;
181;3;175;7;
181;4;175;2;
181;5;175;7;
181;6;175;9;
181;7;175;3;
181;8;175;5;
181;9;175;5;
181;10;175;5;
181;11;175;9;
181;1;178;7;
181;2;178;9;
181;3;178;6;
181;4;178;4;
181;5;178;7;
181;6;178;2;
181;7;178;1;
181;8;178;6;
181;9;178;8;
181;10;178;3;
181;11;178;8;
181;1;180;2;
181;2;180;3;
181;3;180;4;
181;4;180;6;
181;5;180;2;
181;6;180;1;
181;7;180;8;
181;8;180;2;
181;9;180;9;
181;10;180;3;
181;11;180;3;
181;1;183;2;
181;2;183;1;
181;3;183;1;
181;4;183;9;
181;5;183;7;
181;6;183;7;
181;7;183;9;
181;8;183;6;
181;9;183;6;
181;10;183;6;
181;11;183;4;
181;1;188;8;
181;2;188;8;
181;3;188;9;
181;4;188;2;
181;5;188;9;
181;6;188;4;
181;7;188;9;
181;8;188;3;
181;9;188;5;
181;10;188;1;
181;11;188;8;
181;1;189;7;
181;2;189;8;
181;3;189;5;
181;4;189;7;
181;5;189;3;
181;6;189;9;
181;7;189;9;
181;8;189;2;
181;9;189;5;
181;10;189;9;
181;11;189;7;
181;1;190;7;
181;2;190;3;
181;3;190;4;
181;4;190;2;
181;5;190;7;
181;6;190;7;
181;7;190;1;
181;8;190;4;
181;9;190;1;
181;10;190;4;
181;11;190;9;
181;1;191;2;
181;2;191;8;
181;3;191;6;
181;4;191;6;
181;5;191;4;
181;6;191;3;
181;7;191;7;
181;8;191;5;
181;9;191;6;
181;10;191;9;
181;11;191;5;
181;1;193;4;
181;2;193;6;
181;3;193;6;
181;4;193;8;
181;5;193;1;
181;6;193;4;
181;7;193;6;
181;8;193;6;
181;9;193;7;
181;10;193;5;
181;11;193;2;
182;1;101;9;
182;2;101;2;
182;3;101;1;
182;4;101;2;
182;5;101;4;
182;6;101;6;
182;7;101;5;
182;8;101;8;
182;9;101;9;
182;10;101;1;
182;11;101;6;
182;1;103;2;
182;2;103;9;
182;3;103;1;
182;4;103;4;
182;5;103;4;
182;6;103;6;
182;7;103;6;
182;8;103;4;
182;9;103;8;
182;10;103;9;
182;11;103;1;
182;1;106;6;
182;2;106;8;
182;3;106;8;
182;4;106;7;
182;5;106;9;
182;6;106;8;
182;7;106;7;
182;8;106;5;
182;9;106;2;
182;10;106;8;
182;11;106;4;
182;1;108;8;
182;2;108;3;
182;3;108;6;
182;4;108;3;
182;5;108;8;
182;6;108;9;
182;7;108;7;
182;8;108;6;
182;9;108;6;
182;10;108;6;
182;11;108;8;
182;1;109;9;
182;2;109;7;
182;3;109;8;
182;4;109;4;
182;5;109;5;
182;6;109;3;
182;7;109;1;
182;8;109;7;
182;9;109;2;
182;10;109;2;
182;11;109;2;
182;1;113;9;
182;2;113;5;
182;3;113;8;
182;4;113;2;
182;5;113;3;
182;6;113;3;
182;7;113;5;
182;8;113;9;
182;9;113;7;
182;10;113;1;
182;11;113;3;
182;1;114;1;
182;2;114;3;
182;3;114;3;
182;4;114;1;
182;5;114;8;
182;6;114;9;
182;7;114;2;
182;8;114;9;
182;9;114;9;
182;10;114;7;
182;11;114;3;
182;1;118;5;
182;2;118;8;
182;3;118;7;
182;4;118;8;
182;5;118;2;
182;6;118;3;
182;7;118;2;
182;8;118;2;
182;9;118;3;
182;10;118;2;
182;11;118;3;
182;1;119;8;
182;2;119;5;
182;3;119;5;
182;4;119;7;
182;5;119;9;
182;6;119;4;
182;7;119;1;
182;8;119;5;
182;9;119;5;
182;10;119;5;
182;11;119;8;
182;1;120;3;
182;2;120;3;
182;3;120;7;
182;4;120;7;
182;5;120;3;
182;6;120;7;
182;7;120;5;
182;8;120;2;
182;9;120;7;
182;10;120;4;
182;11;120;1;
182;1;122;1;
182;2;122;9;
182;3;122;8;
182;4;122;9;
182;5;122;2;
182;6;122;7;
182;7;122;1;
182;8;122;1;
182;9;122;6;
182;10;122;6;
182;11;122;4;
182;1;182;2;
182;2;182;5;
182;3;182;5;
182;4;182;6;
182;5;182;6;
182;6;182;7;
182;7;182;1;
182;8;182;3;
182;9;182;8;
182;10;182;5;
182;11;182;3;
182;1;184;9;
182;2;184;2;
182;3;184;2;
182;4;184;8;
182;5;184;5;
182;6;184;9;
182;7;184;5;
182;8;184;5;
182;9;184;7;
182;10;184;8;
182;11;184;3;
182;1;185;8;
182;2;185;8;
182;3;185;6;
182;4;185;8;
182;5;185;3;
182;6;185;9;
182;7;185;8;
182;8;185;2;
182;9;185;8;
182;10;185;9;
182;11;185;3;
182;1;187;8;
182;2;187;8;
182;3;187;4;
182;4;187;9;
182;5;187;7;
182;6;187;4;
182;7;187;7;
182;8;187;9;
182;9;187;7;
182;10;187;6;
182;11;187;4;
182;1;192;2;
182;2;192;2;
182;3;192;9;
182;4;192;2;
182;5;192;5;
182;6;192;5;
182;7;192;2;
182;8;192;2;
182;9;192;2;
182;10;192;7;
182;11;192;5;
182;1;197;3;
182;2;197;9;
182;3;197;8;
182;4;197;2;
182;5;197;2;
182;6;197;6;
182;7;197;1;
182;8;197;3;
182;9;197;8;
182;10;197;1;
182;11;197;8;
182;1;198;1;
182;2;198;1;
182;3;198;8;
182;4;198;5;
182;5;198;1;
182;6;198;3;
182;7;198;5;
182;8;198;1;
182;9;198;4;
182;10;198;2;
182;11;198;5;
182;1;199;3;
182;2;199;6;
182;3;199;6;
182;4;199;2;
182;5;199;3;
182;6;199;5;
182;7;199;4;
182;8;199;7;
182;9;199;6;
182;10;199;6;
182;11;199;8;
182;1;200;6;
182;2;200;4;
182;3;200;2;
182;4;200;1;
182;5;200;2;
182;6;200;2;
182;7;200;4;
182;8;200;7;
182;9;200;9;
182;10;200;6;
182;11;200;2;
183;1;102;5;
183;2;102;6;
183;3;102;5;
183;4;102;6;
183;5;102;2;
183;6;102;5;
183;7;102;6;
183;8;102;9;
183;9;102;8;
183;10;102;9;
183;11;102;6;
183;1;112;5;
183;2;112;6;
183;3;112;9;
183;4;112;4;
183;5;112;1;
183;6;112;2;
183;7;112;7;
183;8;112;6;
183;9;112;5;
183;10;112;7;
183;11;112;7;
183;1;115;1;
183;2;115;4;
183;3;115;3;
183;4;115;2;
183;5;115;7;
183;6;115;8;
183;7;115;6;
183;8;115;7;
183;9;115;7;
183;10;115;5;
183;11;115;1;
183;1;116;4;
183;2;116;5;
183;3;116;4;
183;4;116;3;
183;5;116;2;
183;6;116;7;
183;7;116;2;
183;8;116;2;
183;9;116;4;
183;10;116;9;
183;11;116;5;
183;1;117;8;
183;2;117;4;
183;3;117;8;
183;4;117;3;
183;5;117;6;
183;6;117;3;
183;7;117;7;
183;8;117;7;
183;9;117;1;
183;10;117;5;
183;11;117;9;
183;1;121;1;
183;2;121;4;
183;3;121;8;
183;4;121;6;
183;5;121;9;
183;6;121;8;
183;7;121;8;
183;8;121;1;
183;9;121;1;
183;10;121;5;
183;11;121;2;
183;1;123;1;
183;2;123;7;
183;3;123;9;
183;4;123;5;
183;5;123;4;
183;6;123;8;
183;7;123;2;
183;8;123;1;
183;9;123;2;
183;10;123;4;
183;11;123;3;
183;1;124;6;
183;2;124;7;
183;3;124;8;
183;4;124;5;
183;5;124;8;
183;6;124;5;
183;7;124;1;
183;8;124;1;
183;9;124;6;
183;10;124;5;
183;11;124;2;
183;1;125;3;
183;2;125;9;
183;3;125;5;
183;4;125;6;
183;5;125;7;
183;6;125;2;
183;7;125;2;
183;8;125;9;
183;9;125;5;
183;10;125;7;
183;11;125;2;
183;1;127;4;
183;2;127;3;
183;3;127;6;
183;4;127;4;
183;5;127;1;
183;6;127;4;
183;7;127;5;
183;8;127;2;
183;9;127;5;
183;10;127;4;
183;11;127;7;
183;1;128;1;
183;2;128;5;
183;3;128;4;
183;4;128;8;
183;5;128;5;
183;6;128;4;
183;7;128;9;
183;8;128;9;
183;9;128;2;
183;10;128;3;
183;11;128;3;
183;1;129;4;
183;2;129;1;
183;3;129;1;
183;4;129;4;
183;5;129;9;
183;6;129;6;
183;7;129;7;
183;8;129;4;
183;9;129;1;
183;10;129;8;
183;11;129;5;
183;1;137;4;
183;2;137;3;
183;3;137;7;
183;4;137;4;
183;5;137;1;
183;6;137;2;
183;7;137;3;
183;8;137;5;
183;9;137;3;
183;10;137;3;
183;11;137;6;
183;1;138;7;
183;2;138;7;
183;3;138;6;
183;4;138;6;
183;5;138;7;
183;6;138;9;
183;7;138;3;
183;8;138;9;
183;9;138;1;
183;10;138;7;
183;11;138;9;
183;1;141;5;
183;2;141;5;
183;3;141;5;
183;4;141;8;
183;5;141;4;
183;6;141;1;
183;7;141;5;
183;8;141;6;
183;9;141;5;
183;10;141;6;
183;11;141;7;
183;1;145;9;
183;2;145;3;
183;3;145;3;
183;4;145;7;
183;5;145;4;
183;6;145;1;
183;7;145;3;
183;8;145;8;
183;9;145;1;
183;10;145;8;
183;11;145;7;
183;1;149;6;
183;2;149;9;
183;3;149;9;
183;4;149;8;
183;5;149;3;
183;6;149;5;
183;7;149;7;
183;8;149;3;
183;9;149;2;
183;10;149;8;
183;11;149;8;
183;1;154;1;
183;2;154;5;
183;3;154;2;
183;4;154;3;
183;5;154;8;
183;6;154;4;
183;7;154;6;
183;8;154;8;
183;9;154;8;
183;10;154;4;
183;11;154;2;
183;1;194;5;
183;2;194;3;
183;3;194;5;
183;4;194;5;
183;5;194;5;
183;6;194;1;
183;7;194;8;
183;8;194;3;
183;9;194;2;
183;10;194;7;
183;11;194;1;
183;1;196;6;
183;2;196;6;
183;3;196;5;
183;4;196;8;
183;5;196;7;
183;6;196;9;
183;7;196;6;
183;8;196;1;
183;9;196;5;
183;10;196;4;
183;11;196;2;
184;1;111;3;
184;2;111;9;
184;3;111;7;
184;4;111;1;
184;5;111;8;
184;6;111;4;
184;7;111;5;
184;8;111;7;
184;9;111;8;
184;10;111;1;
184;11;111;7;
184;1;126;7;
184;2;126;1;
184;3;126;7;
184;4;126;5;
184;5;126;7;
184;6;126;1;
184;7;126;6;
184;8;126;5;
184;9;126;8;
184;10;126;8;
184;11;126;4;
184;1;131;4;
184;2;131;9;
184;3;131;6;
184;4;131;9;
184;5;131;9;
184;6;131;8;
184;7;131;4;
184;8;131;8;
184;9;131;8;
184;10;131;4;
184;11;131;9;
184;1;132;7;
184;2;132;7;
184;3;132;7;
184;4;132;9;
184;5;132;5;
184;6;132;3;
184;7;132;4;
184;8;132;7;
184;9;132;2;
184;10;132;3;
184;11;132;9;
184;1;133;8;
184;2;133;2;
184;3;133;5;
184;4;133;7;
184;5;133;6;
184;6;133;1;
184;7;133;9;
184;8;133;3;
184;9;133;2;
184;10;133;8;
184;11;133;1;
184;1;134;6;
184;2;134;8;
184;3;134;8;
184;4;134;2;
184;5;134;1;
184;6;134;6;
184;7;134;7;
184;8;134;2;
184;9;134;1;
184;10;134;7;
184;11;134;4;
184;1;135;5;
184;2;135;2;
184;3;135;5;
184;4;135;9;
184;5;135;5;
184;6;135;9;
184;7;135;8;
184;8;135;9;
184;9;135;1;
184;10;135;2;
184;11;135;7;
184;1;136;3;
184;2;136;2;
184;3;136;9;
184;4;136;7;
184;5;136;5;
184;6;136;2;
184;7;136;1;
184;8;136;4;
184;9;136;8;
184;10;136;7;
184;11;136;3;
184;1;139;6;
184;2;139;9;
184;3;139;3;
184;4;139;3;
184;5;139;5;
184;6;139;3;
184;7;139;9;
184;8;139;6;
184;9;139;6;
184;10;139;2;
184;11;139;9;
184;1;140;2;
184;2;140;5;
184;3;140;4;
184;4;140;1;
184;5;140;4;
184;6;140;5;
184;7;140;2;
184;8;140;9;
184;9;140;2;
184;10;140;3;
184;11;140;4;
184;1;142;2;
184;2;142;2;
184;3;142;8;
184;4;142;2;
184;5;142;5;
184;6;142;4;
184;7;142;9;
184;8;142;2;
184;9;142;4;
184;10;142;6;
184;11;142;2;
184;1;143;4;
184;2;143;7;
184;3;143;4;
184;4;143;4;
184;5;143;5;
184;6;143;7;
184;7;143;1;
184;8;143;9;
184;9;143;1;
184;10;143;8;
184;11;143;4;
184;1;144;2;
184;2;144;1;
184;3;144;6;
184;4;144;3;
184;5;144;2;
184;6;144;5;
184;7;144;1;
184;8;144;4;
184;9;144;3;
184;10;144;1;
184;11;144;3;
184;1;146;8;
184;2;146;8;
184;3;146;8;
184;4;146;9;
184;5;146;6;
184;6;146;9;
184;7;146;3;
184;8;146;4;
184;9;146;4;
184;10;146;6;
184;11;146;7;
184;1;151;2;
184;2;151;5;
184;3;151;6;
184;4;151;4;
184;5;151;5;
184;6;151;1;
184;7;151;4;
184;8;151;7;
184;9;151;8;
184;10;151;2;
184;11;151;3;
184;1;153;3;
184;2;153;4;
184;3;153;1;
184;4;153;6;
184;5;153;1;
184;6;153;8;
184;7;153;8;
184;8;153;2;
184;9;153;1;
184;10;153;9;
184;11;153;1;
184;1;155;4;
184;2;155;9;
184;3;155;6;
184;4;155;2;
184;5;155;8;
184;6;155;5;
184;7;155;4;
184;8;155;5;
184;9;155;6;
184;10;155;8;
184;11;155;9;
184;1;156;2;
184;2;156;8;
184;3;156;2;
184;4;156;8;
184;5;156;3;
184;6;156;3;
184;7;156;9;
184;8;156;6;
184;9;156;6;
184;10;156;3;
184;11;156;9;
184;1;158;1;
184;2;158;1;
184;3;158;5;
184;4;158;8;
184;5;158;8;
184;6;158;7;
184;7;158;3;
184;8;158;9;
184;9;158;9;
184;10;158;5;
184;11;158;9;
184;1;162;1;
184;2;162;5;
184;3;162;1;
184;4;162;2;
184;5;162;8;
184;6;162;8;
184;7;162;6;
184;8;162;1;
184;9;162;4;
184;10;162;4;
184;11;162;5;
185;1;203;4;
185;2;203;3;
185;3;203;1;
185;4;203;8;
185;5;203;3;
185;6;203;4;
185;7;203;1;
185;8;203;8;
185;9;203;4;
185;10;203;3;
185;11;203;3;
185;1;206;9;
185;2;206;2;
185;3;206;6;
185;4;206;2;
185;5;206;8;
185;6;206;5;
185;7;206;1;
185;8;206;4;
185;9;206;9;
185;10;206;4;
185;11;206;2;
185;1;209;3;
185;2;209;3;
185;3;209;3;
185;4;209;4;
185;5;209;3;
185;6;209;2;
185;7;209;2;
185;8;209;3;
185;9;209;4;
185;10;209;7;
185;11;209;3;
185;1;251;7;
185;2;251;5;
185;3;251;1;
185;4;251;3;
185;5;251;4;
185;6;251;3;
185;7;251;8;
185;8;251;8;
185;9;251;8;
185;10;251;8;
185;11;251;2;
185;1;265;7;
185;2;265;6;
185;3;265;8;
185;4;265;6;
185;5;265;1;
185;6;265;3;
185;7;265;2;
185;8;265;9;
185;9;265;7;
185;10;265;7;
185;11;265;6;
185;1;269;5;
185;2;269;2;
185;3;269;6;
185;4;269;8;
185;5;269;3;
185;6;269;9;
185;7;269;6;
185;8;269;5;
185;9;269;6;
185;10;269;9;
185;11;269;4;
185;1;270;4;
185;2;270;1;
185;3;270;5;
185;4;270;6;
185;5;270;7;
185;6;270;9;
185;7;270;2;
185;8;270;6;
185;9;270;7;
185;10;270;3;
185;11;270;8;
185;1;275;1;
185;2;275;1;
185;3;275;5;
185;4;275;9;
185;5;275;1;
185;6;275;5;
185;7;275;6;
185;8;275;1;
185;9;275;4;
185;10;275;3;
185;11;275;3;
185;1;278;3;
185;2;278;3;
185;3;278;3;
185;4;278;8;
185;5;278;7;
185;6;278;6;
185;7;278;6;
185;8;278;1;
185;9;278;5;
185;10;278;4;
185;11;278;9;
185;1;279;6;
185;2;279;7;
185;3;279;1;
185;4;279;6;
185;5;279;2;
185;6;279;7;
185;7;279;3;
185;8;279;3;
185;9;279;8;
185;10;279;3;
185;11;279;2;
185;1;280;9;
185;2;280;7;
185;3;280;6;
185;4;280;3;
185;5;280;1;
185;6;280;2;
185;7;280;7;
185;8;280;2;
185;9;280;8;
185;10;280;3;
185;11;280;8;
185;1;282;4;
185;2;282;9;
185;3;282;1;
185;4;282;4;
185;5;282;7;
185;6;282;1;
185;7;282;4;
185;8;282;5;
185;9;282;5;
185;10;282;6;
185;11;282;9;
185;1;283;1;
185;2;283;5;
185;3;283;4;
185;4;283;2;
185;5;283;7;
185;6;283;7;
185;7;283;4;
185;8;283;4;
185;9;283;2;
185;10;283;2;
185;11;283;5;
185;1;285;1;
185;2;285;4;
185;3;285;9;
185;4;285;2;
185;5;285;1;
185;6;285;3;
185;7;285;7;
185;8;285;8;
185;9;285;5;
185;10;285;5;
185;11;285;9;
185;1;286;5;
185;2;286;5;
185;3;286;8;
185;4;286;2;
185;5;286;7;
185;6;286;7;
185;7;286;7;
185;8;286;3;
185;9;286;2;
185;10;286;6;
185;11;286;1;
185;1;287;2;
185;2;287;5;
185;3;287;7;
185;4;287;4;
185;5;287;3;
185;6;287;7;
185;7;287;7;
185;8;287;7;
185;9;287;8;
185;10;287;3;
185;11;287;8;
185;1;292;7;
185;2;292;3;
185;3;292;2;
185;4;292;4;
185;5;292;2;
185;6;292;2;
185;7;292;4;
185;8;292;1;
185;9;292;3;
185;10;292;7;
185;11;292;8;
185;1;294;4;
185;2;294;1;
185;3;294;7;
185;4;294;2;
185;5;294;2;
185;6;294;8;
185;7;294;2;
185;8;294;5;
185;9;294;5;
185;10;294;1;
185;11;294;2;
185;1;295;2;
185;2;295;8;
185;3;295;8;
185;4;295;4;
185;5;295;1;
185;6;295;9;
185;7;295;8;
185;8;295;4;
185;9;295;7;
185;10;295;4;
185;11;295;5;
185;1;299;1;
185;2;299;2;
185;3;299;9;
185;4;299;9;
185;5;299;9;
185;6;299;8;
185;7;299;5;
185;8;299;8;
185;9;299;1;
185;10;299;5;
185;11;299;2;
186;1;204;4;
186;2;204;5;
186;3;204;6;
186;4;204;2;
186;5;204;2;
186;6;204;7;
186;7;204;1;
186;8;204;9;
186;9;204;1;
186;10;204;4;
186;11;204;2;
186;1;205;4;
186;2;205;2;
186;3;205;7;
186;4;205;6;
186;5;205;9;
186;6;205;8;
186;7;205;9;
186;8;205;7;
186;9;205;8;
186;10;205;7;
186;11;205;6;
186;1;207;5;
186;2;207;6;
186;3;207;8;
186;4;207;8;
186;5;207;7;
186;6;207;9;
186;7;207;6;
186;8;207;8;
186;9;207;4;
186;10;207;6;
186;11;207;5;
186;1;208;7;
186;2;208;2;
186;3;208;2;
186;4;208;3;
186;5;208;8;
186;6;208;2;
186;7;208;5;
186;8;208;5;
186;9;208;3;
186;10;208;8;
186;11;208;3;
186;1;210;1;
186;2;210;6;
186;3;210;6;
186;4;210;4;
186;5;210;7;
186;6;210;4;
186;7;210;5;
186;8;210;1;
186;9;210;3;
186;10;210;3;
186;11;210;6;
186;1;211;7;
186;2;211;1;
186;3;211;9;
186;4;211;1;
186;5;211;2;
186;6;211;6;
186;7;211;3;
186;8;211;5;
186;9;211;6;
186;10;211;9;
186;11;211;1;
186;1;214;8;
186;2;214;6;
186;3;214;2;
186;4;214;9;
186;5;214;7;
186;6;214;9;
186;7;214;2;
186;8;214;1;
186;9;214;3;
186;10;214;4;
186;11;214;7;
186;1;217;2;
186;2;217;6;
186;3;217;3;
186;4;217;7;
186;5;217;6;
186;6;217;3;
186;7;217;1;
186;8;217;8;
186;9;217;9;
186;10;217;4;
186;11;217;4;
186;1;219;5;
186;2;219;2;
186;3;219;4;
186;4;219;2;
186;5;219;5;
186;6;219;7;
186;7;219;4;
186;8;219;3;
186;9;219;7;
186;10;219;5;
186;11;219;2;
186;1;226;7;
186;2;226;2;
186;3;226;2;
186;4;226;8;
186;5;226;2;
186;6;226;7;
186;7;226;4;
186;8;226;7;
186;9;226;2;
186;10;226;4;
186;11;226;1;
186;1;228;3;
186;2;228;9;
186;3;228;1;
186;4;228;5;
186;5;228;6;
186;6;228;8;
186;7;228;1;
186;8;228;8;
186;9;228;7;
186;10;228;9;
186;11;228;4;
186;1;261;2;
186;2;261;9;
186;3;261;1;
186;4;261;5;
186;5;261;7;
186;6;261;1;
186;7;261;1;
186;8;261;1;
186;9;261;1;
186;10;261;1;
186;11;261;1;
186;1;272;6;
186;2;272;2;
186;3;272;9;
186;4;272;8;
186;5;272;8;
186;6;272;6;
186;7;272;2;
186;8;272;5;
186;9;272;6;
186;10;272;7;
186;11;272;3;
186;1;274;3;
186;2;274;4;
186;3;274;8;
186;4;274;6;
186;5;274;7;
186;6;274;8;
186;7;274;2;
186;8;274;8;
186;9;274;7;
186;10;274;1;
186;11;274;3;
186;1;284;8;
186;2;284;2;
186;3;284;6;
186;4;284;2;
186;5;284;6;
186;6;284;2;
186;7;284;3;
186;8;284;2;
186;9;284;8;
186;10;284;7;
186;11;284;4;
186;1;289;8;
186;2;289;9;
186;3;289;9;
186;4;289;5;
186;5;289;8;
186;6;289;7;
186;7;289;2;
186;8;289;7;
186;9;289;8;
186;10;289;4;
186;11;289;5;
186;1;291;3;
186;2;291;3;
186;3;291;6;
186;4;291;3;
186;5;291;4;
186;6;291;4;
186;7;291;1;
186;8;291;7;
186;9;291;9;
186;10;291;6;
186;11;291;8;
186;1;296;9;
186;2;296;2;
186;3;296;8;
186;4;296;7;
186;5;296;3;
186;6;296;9;
186;7;296;7;
186;8;296;8;
186;9;296;9;
186;10;296;2;
186;11;296;8;
186;1;297;4;
186;2;297;3;
186;3;297;5;
186;4;297;9;
186;5;297;9;
186;6;297;2;
186;7;297;1;
186;8;297;9;
186;9;297;7;
186;10;297;7;
186;11;297;3;
186;1;298;7;
186;2;298;1;
186;3;298;1;
186;4;298;3;
186;5;298;9;
186;6;298;2;
186;7;298;5;
186;8;298;6;
186;9;298;2;
186;10;298;5;
186;11;298;2;
187;1;201;7;
187;2;201;1;
187;3;201;1;
187;4;201;6;
187;5;201;3;
187;6;201;7;
187;7;201;4;
187;8;201;5;
187;9;201;7;
187;10;201;8;
187;11;201;8;
187;1;202;9;
187;2;202;4;
187;3;202;8;
187;4;202;6;
187;5;202;9;
187;6;202;7;
187;7;202;2;
187;8;202;4;
187;9;202;4;
187;10;202;9;
187;11;202;6;
187;1;212;1;
187;2;212;2;
187;3;212;9;
187;4;212;9;
187;5;212;2;
187;6;212;2;
187;7;212;2;
187;8;212;3;
187;9;212;8;
187;10;212;8;
187;11;212;4;
187;1;213;7;
187;2;213;7;
187;3;213;1;
187;4;213;9;
187;5;213;6;
187;6;213;5;
187;7;213;6;
187;8;213;1;
187;9;213;2;
187;10;213;9;
187;11;213;9;
187;1;215;3;
187;2;215;4;
187;3;215;2;
187;4;215;9;
187;5;215;7;
187;6;215;4;
187;7;215;7;
187;8;215;1;
187;9;215;8;
187;10;215;6;
187;11;215;2;
187;1;216;6;
187;2;216;9;
187;3;216;9;
187;4;216;3;
187;5;216;7;
187;6;216;9;
187;7;216;7;
